1.0000000000,0.0005785921,0.0002211411,0.0002730748,0.0000000000,0.0000000000,0.0001768972,0.0000000000,0.0002298851,0.0001953125,0.0004366812,0.0000000000,0.0004873294,0.0000000000,0.0002232143,0.0000000000,0.0000000000,0.0000000000,0.0002461841,0.0000000000,0.0002379253,0.0002373042,0.0002398082,0.0002257336,0.0004542357,0.0000000000,0.0004257131,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002324500,0.0002830456,0.0008460237,0.0001947420,0.0000000000,0.0000000000,0.0002272727,0.0003479471,0.0004137360,0.0002326122,0.0003925160,0.0002466700,0.0000000000,0.0000000000,0.0000000000,0.0002475248,0.0004559964,0.0002203614,0.0004317789,0.0004278075,0.0002255300,0.0002098636,0.0002197319,0.0002089864,0.0002624672,0.0004655493,0.0005154639,0.0000000000,0.0006346520,0.0000000000,0.0002090301,0.0000000000,0.0004254414,0.0002388915,0.0006715917,0.0000000000,0.0002405581,0.0000000000,0.0000000000,0.0000000000,0.0002384359,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002296211,0.0000000000,0.0000000000,0.0002341372,0.0000000000,0.0004514673,0.0005720824,0.0000000000,0.0000000000,0.0007367387,0.0002687450,0.0004450378,0.0002399232,0.0002479544,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002268603,0.0000000000,0.0000000000,0.0004441483,0.0006712911,0.0004358248,0.0000000000,0.0002251745,0.0002201673,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002274278,0.0002090738,0.0000000000,0.0004806537,0.0002351281,0.0006843066,0.0004693734,0.0002365744,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002334812,0.0002855511,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002410800,0.0000000000,0.0000000000,0.0002371354,0.0004856727,0.0000000000,0.0000000000,0.0002224694,0.0002229157,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002016942,0.0000000000
0.0000000000,1.0000000000,0.0135864832,0.0060864273,0.0358711567,0.0161929941,0.0025966532,0.0003400204,0.0005315379,0.0001558603,0.0001701548,0.0001840265,0.0000000000,0.0001666944,0.0000000000,0.0000000000,0.0001630523,0.0001720578,0.0001866368,0.0001739130,0.0000000000,0.0005446623,0.0005490483,0.0005241090,0.0003509388,0.0001884659,0.0006675567,0.0001681520,0.0003602954,0.0000000000,0.0001768972,0.0000000000,0.0001786352,0.0000000000,0.0004979253,0.0000000000,0.0001634788,0.0003379520,0.0003511853,0.0003024803,0.0000000000,0.0001787310,0.0006714414,0.0003739017,0.0001816530,0.0001815871,0.0000000000,0.0001874063,0.0003519887,0.0000000000,0.0000000000,0.0001674481,0.0000000000,0.0000000000,0.0001710279,0.0003289474,0.0001958480,0.0000000000,0.0000000000,0.0001671682,0.0001659751,0.0001643115,0.0001644737,0.0003454828,0.0001667222,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001711450,0.0001816201,0.0000000000,0.0000000000,0.0003588088,0.0001753463,0.0000000000,0.0000000000,0.0001787630,0.0001772421,0.0000000000,0.0007260846,0.0001752848,0.0001786671,0.0000000000,0.0000000000,0.0001883949,0.0000000000,0.0000000000,0.0001648533,0.0001746115,0.0008449004,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003454231,0.0001830161,0.0001876525,0.0001824485,0.0002855511,0.0001958864,0.0000000000,0.0000000000,0.0001830496,0.0003566334,0.0004139073,0.0001818843,0.0001759634,0.0001784121,0.0001753156,0.0000000000,0.0003850597,0.0001724138,0.0001734004,0.0001698947,0.0000000000,0.0001743071,0.0001712915,0.0001847746,0.0005389867,0.0005385030,0.0005408329,0.0000000000,0.0000000000,0.0001851852,0.0001793400,0.0000000000,0.0004936646,0.0001760873,0.0001832173,0.0003604903,0.0000000000,0.0000000000,0.0001810610,0.0001587806,0.0000000000,0.0003786445,0.0002201673,0.0000000000,0.0001792436,0.0000000000,0.0000000000,0.0001974724,0.0003597769,0.0003444712,0.0005512679,0.0001803752,0.0000000000,0.0000000000,0.0003694126,0.0001811266,0.0001511716,0.0005182242,0.0003459609,0.0000000000,0.0001654807,0.0001721467,0.0000000000,0.0001598977,0.0000000000
0.0000000000,0.0000000000,1.0000000000,0.0136921624,0.0110138379,0.0131141485,0.0033524904,0.0003833621,0.0004016064,0.0003478261,0.0001918649,0.0006293266,0.0002111486,0.0001874766,0.0000000000,0.0002124495,0.0000000000,0.0001942879,0.0002130833,0.0001966568,0.0000000000,0.0004128819,0.0002082899,0.0000000000,0.0005960660,0.0002154708,0.0003753049,0.0005681818,0.0000000000,0.0000000000,0.0004010427,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001734305,0.0000000000,0.0005712110,0.0000000000,0.0002161228,0.0000000000,0.0000000000,0.0001208313,0.0002134472,0.0000000000,0.0002065262,0.0002669514,0.0002140869,0.0001992826,0.0001934610,0.0001899696,0.0003769318,0.0000000000,0.0000000000,0.0000000000,0.0001846381,0.0002251745,0.0000000000,0.0000000000,0.0001880760,0.0000000000,0.0000000000,0.0000000000,0.0003903201,0.0001875117,0.0000000000,0.0001960784,0.0002009243,0.0004177982,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002036660,0.0003970617,0.0000000000,0.0002092926,0.0002028809,0.0002009243,0.0002055498,0.0000000000,0.0000000000,0.0004055972,0.0001982554,0.0006019262,0.0000000000,0.0006138735,0.0002039984,0.0001851509,0.0001975504,0.0001311303,0.0002085506,0.0002008435,0.0004251701,0.0000000000,0.0001950839,0.0004168404,0.0000000000,0.0000000000,0.0003155072,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002022654,0.0000000000,0.0004139073,0.0001992826,0.0000000000,0.0001984521,0.0003694809,0.0004415986,0.0000000000,0.0001960016,0.0000000000,0.0001902588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002037490,0.0008195042,0.0006440532,0.0002108370,0.0002111932,0.0002036245,0.0001988862,0.0001847063,0.0005985634,0.0004173623,0.0002047502,0.0003987241,0.0000000000,0.0000000000,0.0001775253,0.0001926040,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002419550,0.0000000000,0.0002273244,0.0002042901,0.0001944769,0.0000000000,0.0000000000,0.0002051703,0.0004126264,0.0004211413,0.0000000000,0.0003361910,0.0003902439,0.0000000000,0.0004183225,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0055452865,0.0056534029,0.0012919897,0.0002294631,0.0004854369,0.0000000000,0.0000000000,0.0002558199,0.0000000000,0.0006708408,0.0002352388,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002366864,0.0000000000,0.0000000000,0.0002537427,0.0000000000,0.0000000000,0.0002644803,0.0000000000,0.0000000000,0.0004967710,0.0004943154,0.0000000000,0.0005560189,0.0002455193,0.0000000000,0.0000000000,0.0000000000,0.0002177700,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002457002,0.0002697235,0.0007847240,0.0002512563,0.0002511301,0.0000000000,0.0000000000,0.0002405002,0.0000000000,0.0002270663,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002194908,0.0000000000,0.0000000000,0.0002738226,0.0000000000,0.0002222222,0.0000000000,0.0002195390,0.0000000000,0.0000000000,0.0000000000,0.0004718094,0.0002428953,0.0005092946,0.0002315887,0.0000000000,0.0002520161,0.0000000000,0.0000000000,0.0000000000,0.0002496879,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002508151,0.0004785834,0.0000000000,0.0002390057,0.0000000000,0.0002643405,0.0002482005,0.0002474023,0.0004405286,0.0009526078,0.0001477978,0.0002541296,0.0000000000,0.0002600780,0.0000000000,0.0007035647,0.0000000000,0.0000000000,0.0000000000,0.0003650301,0.0000000000,0.0000000000,0.0005154639,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002195872,0.0002724796,0.0000000000,0.0000000000,0.0000000000,0.0002274795,0.0000000000,0.0000000000,0.0002572678,0.0002473411,0.0002470356,0.0004971414,0.0002631579,0.0000000000,0.0000000000,0.0002468526,0.0000000000,0.0000000000,0.0004815796,0.0005086470,0.0000000000,0.0000000000,0.0000000000,0.0002501251,0.0004191115,0.0004617871,0.0002660990,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002825657,0.0000000000,0.0000000000,0.0005104645,0.0002488181,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002344116,0.0002349072,0.0000000000,0.0004427718,0.0002334267,0.0002442599,0.0006346520,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0412673056,0.0070542967,0.0010985993,0.0005871991,0.0002394063,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002798769,0.0003206156,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002867795,0.0000000000,0.0006523157,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002639916,0.0000000000,0.0002578649,0.0002717391,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001492092,0.0000000000,0.0000000000,0.0000000000,0.0004604052,0.0000000000,0.0002903600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002616431,0.0000000000,0.0002602811,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002641310,0.0000000000,0.0002603489,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002938584,0.0006224712,0.0002774695,0.0000000000,0.0003073141,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003038590,0.0000000000,0.0005772006,0.0000000000,0.0000000000,0.0002930832,0.0000000000,0.0000000000,0.0000000000,0.0002613013,0.0000000000,0.0000000000,0.0006211180,0.0002936858,0.0000000000,0.0000000000,0.0000000000,0.0003100775,0.0000000000,0.0000000000,0.0006297229,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003855050,0.0000000000,0.0000000000,0.0002970885,0.0000000000,0.0002604167,0.0000000000,0.0000000000,0.0002834467,0.0005485464,0.0000000000,0.0002858776,0.0002778550,0.0000000000,0.0000000000,0.0000000000,0.0003021148,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007816571,0.0000000000,0.0000000000,0.0003021148,0.0000000000,0.0000000000,0.0000000000,0.0002463661,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003539823,0.0000000000,0.0000000000,0.0000000000,0.0006053269,0.0003030303,0.0003054368,0.0000000000,0.0003046923,0.0002285192,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0290869498,0.0074423670,0.0028312571,0.0011520737,0.0009026900,0.0009811617,0.0005923001,0.0003531073,0.0005514706,0.0000000000,0.0000000000,0.0001825484,0.0001990446,0.0001846381,0.0000000000,0.0000000000,0.0001948558,0.0000000000,0.0001863586,0.0000000000,0.0003533569,0.0007130125,0.0000000000,0.0000000000,0.0001880053,0.0002088119,0.0001899696,0.0000000000,0.0007029877,0.0000000000,0.0001729206,0.0003581662,0.0001864976,0.0002086594,0.0001725030,0.0003802281,0.0003486345,0.0001993620,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001869508,0.0000000000,0.0001787310,0.0000000000,0.0000000000,0.0001746115,0.0003628447,0.0001740038,0.0002095557,0.0000000000,0.0000000000,0.0001770538,0.0000000000,0.0001738526,0.0000000000,0.0000000000,0.0007065889,0.0003885759,0.0001841282,0.0003768607,0.0000000000,0.0001815211,0.0000000000,0.0001938360,0.0001939488,0.0000000000,0.0001862544,0.0001924557,0.0001957330,0.0001901141,0.0000000000,0.0000000000,0.0001931248,0.0001861851,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003489792,0.0000000000,0.0005028916,0.0001950839,0.0001883239,0.0000000000,0.0002135383,0.0001832509,0.0005850234,0.0000000000,0.0000000000,0.0002998501,0.0000000000,0.0000000000,0.0001971609,0.0003900156,0.0001895735,0.0000000000,0.0000000000,0.0001869508,0.0000000000,0.0000000000,0.0001740644,0.0002057190,0.0000000000,0.0003681885,0.0003602954,0.0005371531,0.0000000000,0.0000000000,0.0000000000,0.0001910585,0.0001908761,0.0003835827,0.0002003606,0.0001970832,0.0000000000,0.0000000000,0.0000000000,0.0001740644,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003829217,0.0001927154,0.0000000000,0.0000000000,0.0000000000,0.0002376426,0.0003959612,0.0000000000,0.0000000000,0.0000000000,0.0002114165,0.0001913509,0.0000000000,0.0000000000,0.0003839509,0.0000000000,0.0000000000,0.0000000000,0.0007716049,0.0001592103,0.0001832509,0.0000000000,0.0000000000,0.0001751620,0.0003653635,0.0000000000,0.0000000000,0.0003046923
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0271756713,0.0107473545,0.0036453777,0.0022116904,0.0016975047,0.0013651877,0.0001546790,0.0004807692,0.0005140507,0.0000000000,0.0003186235,0.0003434656,0.0004827808,0.0000000000,0.0003347280,0.0003372113,0.0000000000,0.0001621797,0.0005199307,0.0003095975,0.0001559333,0.0000000000,0.0000000000,0.0003269042,0.0001789229,0.0001649077,0.0000000000,0.0000000000,0.0000000000,0.0004558578,0.0003132832,0.0000000000,0.0001925855,0.0001515841,0.0000000000,0.0003189793,0.0001719395,0.0000000000,0.0001674201,0.0000000000,0.0001723544,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001613944,0.0004597701,0.0003168568,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003102218,0.0001540595,0.0000000000,0.0000000000,0.0001598465,0.0000000000,0.0001681237,0.0000000000,0.0000000000,0.0003379520,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006487188,0.0001667779,0.0000000000,0.0001650165,0.0003274930,0.0000000000,0.0003346160,0.0003241491,0.0003299241,0.0000000000,0.0001634788,0.0000000000,0.0001661130,0.0000000000,0.0000000000,0.0000000000,0.0002284148,0.0001687479,0.0001636661,0.0000000000,0.0001823819,0.0000000000,0.0005060729,0.0003451847,0.0003363606,0.0002677376,0.0005386964,0.0000000000,0.0000000000,0.0000000000,0.0003292723,0.0000000000,0.0001676727,0.0001626281,0.0008241305,0.0003242017,0.0001527884,0.0001766472,0.0003192338,0.0011241368,0.0001574307,0.0000000000,0.0000000000,0.0006348199,0.0003403097,0.0001657275,0.0003312355,0.0008318084,0.0003454231,0.0001702417,0.0001704739,0.0001655081,0.0001623640,0.0000000000,0.0001627339,0.0000000000,0.0004989190,0.0003253620,0.0001660027,0.0003340013,0.0000000000,0.0000000000,0.0001739433,0.0000000000,0.0000000000,0.0000000000,0.0003800114,0.0000000000,0.0001808318,0.0000000000,0.0003188776,0.0005077861,0.0000000000,0.0001665279,0.0001672520,0.0001700391,0.0001670286,0.0001412230,0.0003196931,0.0003201537,0.0003382950,0.0001536334,0.0000000000,0.0001643385,0.0002976633,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0395468589,0.0130616510,0.0091778203,0.0058248388,0.0037625418,0.0005558644,0.0003864734,0.0006289308,0.0001807338,0.0000000000,0.0002101723,0.0003884249,0.0004083299,0.0002036660,0.0004110997,0.0000000000,0.0001960784,0.0002124947,0.0001853568,0.0001870208,0.0002019386,0.0004023335,0.0000000000,0.0000000000,0.0002000800,0.0000000000,0.0005529954,0.0001714972,0.0003625816,0.0005642279,0.0000000000,0.0002146153,0.0001807991,0.0000000000,0.0004797314,0.0004211413,0.0002038736,0.0002037905,0.0000000000,0.0000000000,0.0001967342,0.0001910585,0.0000000000,0.0000000000,0.0001949318,0.0001831166,0.0000000000,0.0001824485,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003650301,0.0001926782,0.0003705762,0.0000000000,0.0005810575,0.0001983340,0.0004122012,0.0000000000,0.0000000000,0.0002043736,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002002403,0.0000000000,0.0000000000,0.0002035831,0.0003918495,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006058158,0.0000000000,0.0001829491,0.0000000000,0.0001300221,0.0002057613,0.0001982554,0.0002096436,0.0000000000,0.0000000000,0.0000000000,0.0002114612,0.0000000000,0.0006248047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002041650,0.0003935458,0.0003996803,0.0001959248,0.0001825151,0.0000000000,0.0003846894,0.0005808325,0.0005677517,0.0007521625,0.0000000000,0.0000000000,0.0006237006,0.0002012882,0.0002010859,0.0000000000,0.0004233700,0.0002079867,0.0000000000,0.0006031363,0.0000000000,0.0000000000,0.0001968892,0.0002058460,0.0004042037,0.0000000000,0.0004034698,0.0004063389,0.0001755002,0.0001902226,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004033071,0.0000000000,0.0002064410,0.0002022654,0.0000000000,0.0000000000,0.0002076843,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003840246,0.0005979669,0.0001768659,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0337161912,0.0183838384,0.0089971472,0.0046214789,0.0019406171,0.0010131712,0.0002205072,0.0001888218,0.0000000000,0.0000000000,0.0002035416,0.0000000000,0.0000000000,0.0002160294,0.0004091653,0.0000000000,0.0006715917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004201681,0.0002505010,0.0001926782,0.0000000000,0.0007580064,0.0003936233,0.0000000000,0.0004405286,0.0000000000,0.0000000000,0.0004937662,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004446421,0.0006193229,0.0002001201,0.0000000000,0.0000000000,0.0002043736,0.0001914242,0.0001996008,0.0001906941,0.0002342469,0.0000000000,0.0000000000,0.0000000000,0.0003855793,0.0003810976,0.0003815338,0.0002018978,0.0001937609,0.0002152853,0.0002029221,0.0004163197,0.0000000000,0.0001997603,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002055076,0.0002130833,0.0002171081,0.0002102165,0.0002081165,0.0004262575,0.0002139037,0.0000000000,0.0004202564,0.0000000000,0.0002077275,0.0000000000,0.0002119992,0.0000000000,0.0001912412,0.0000000000,0.0002683483,0.0000000000,0.0002080300,0.0002206045,0.0000000000,0.0000000000,0.0002161228,0.0002226180,0.0004307560,0.0003243068,0.0000000000,0.0002082899,0.0000000000,0.0002161695,0.0002095557,0.0000000000,0.0004291845,0.0002063558,0.0004195511,0.0008223684,0.0005725191,0.0000000000,0.0006047168,0.0002028398,0.0001980590,0.0000000000,0.0000000000,0.0004000000,0.0000000000,0.0002113718,0.0002111486,0.0002122241,0.0002228164,0.0002187705,0.0000000000,0.0000000000,0.0000000000,0.0001907669,0.0000000000,0.0000000000,0.0002122241,0.0004128819,0.0000000000,0.0002134016,0.0001831166,0.0001992032,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004024955,0.0004342162,0.0002124495,0.0002126755,0.0006418485,0.0000000000,0.0002134927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001920861,0.0000000000,0.0002091175,0.0007388253,0.0000000000
0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0345380096,0.0128301887,0.0067937347,0.0018574806,0.0012274242,0.0003770739,0.0008248103,0.0010452962,0.0001890002,0.0000000000,0.0000000000,0.0000000000,0.0003705076,0.0005303164,0.0001775253,0.0000000000,0.0001686910,0.0000000000,0.0000000000,0.0001816530,0.0001790190,0.0001977848,0.0001807991,0.0002099958,0.0001677852,0.0001571339,0.0001652893,0.0001708817,0.0003553660,0.0001014919,0.0001649077,0.0001808973,0.0001126888,0.0001892864,0.0001838911,0.0000000000,0.0002302026,0.0001897893,0.0001780627,0.0003468609,0.0001705902,0.0001693480,0.0005299417,0.0001668335,0.0003460806,0.0004990020,0.0007942812,0.0000000000,0.0001956947,0.0000000000,0.0001678416,0.0000000000,0.0001663063,0.0005243838,0.0003372681,0.0000000000,0.0001755002,0.0001793722,0.0001856665,0.0001731302,0.0003677823,0.0001842978,0.0000000000,0.0003631741,0.0001774308,0.0003661662,0.0001860119,0.0003619254,0.0001793722,0.0000000000,0.0000000000,0.0003547987,0.0003617291,0.0001772421,0.0000000000,0.0001908033,0.0001822490,0.0001818182,0.0000000000,0.0005302227,0.0006082725,0.0000000000,0.0001793079,0.0003772161,0.0000000000,0.0003494671,0.0000000000,0.0000000000,0.0001847063,0.0002883091,0.0000000000,0.0001795010,0.0001873010,0.0000000000,0.0000000000,0.0000000000,0.0001841282,0.0003561888,0.0001805706,0.0003548616,0.0004991681,0.0000000000,0.0000000000,0.0005265005,0.0000000000,0.0001708234,0.0000000000,0.0000000000,0.0003742515,0.0000000000,0.0000000000,0.0001824152,0.0001901864,0.0001872309,0.0001875117,0.0000000000,0.0000000000,0.0001663340,0.0000000000,0.0000000000,0.0000000000,0.0001780944,0.0001821162,0.0001832845,0.0008029549,0.0001727116,0.0001917178,0.0002234637,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002001201,0.0000000000,0.0001742160,0.0003720238,0.0001825817,0.0000000000,0.0000000000,0.0001869858,0.0001833517,0.0000000000,0.0000000000,0.0003500175,0.0001858736,0.0000000000,0.0001741553,0.0003602954,0.0001616292,0.0000000000
